YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,30.2,30.2,,,22.3,39.3,219,,,,,,Non-Hispanic Black,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,28.3,28.3,,,17.7,42.1,170,,,,,,American Indian/Alaska Native,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.0,24.0,,,15.0,36.0,141,,,,,,2 or more races,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,11.9,11.9,,,5.0,25.9,83,,,,,,Asian,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.7,21.7,,,19.7,23.8,3552,,55 - 64,,,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.3,21.3,,,19.6,23.0,5393,,65 or older,,,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,48.8,48.8,,,46.9,50.7,6416,,,,Male,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Gender,Male,GEN,MALE
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,51.4,51.4,,,49.7,53.1,9314,,,,Female,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Gender,Female,GEN,FEMALE
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,46.0,46.0,,,42.6,49.4,1821,,35 - 44,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.0,50.0,,,47.1,52.9,2560,,45 - 54,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,55.8,55.8,,,42.3,68.4,167,,,,,,American Indian/Alaska Native,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.8,56.8,,,44.2,68.6,140,,,,,,2 or more races,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.9,50.9,,,48.4,53.4,3529,,55 - 64,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,55.5,55.5,,,53.4,57.5,5506,,65 or older,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.8,50.8,,,49.5,52.1,14425,,,,,,Non-Hispanic White,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,52.3,52.3,,,42.6,61.9,224,,,,,,Non-Hispanic Black,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,40.1,40.1,,,34.3,46.1,551,,,,,,Hispanic,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,53.4,53.4,,,40.0,66.3,85,,,,,,Asian,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.1,50.1,,,48.8,51.4,15730,Total,,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,VALUE,31,Total,Total,OVR,OVERALL
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,18.8,18.8,,,17.8,19.9,15635,Total,,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Total,Total,OVR,OVERALL
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,19.4,19.4,,,17.9,21.0,6366,,,,Male,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Gender,Male,GEN,MALE
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,18.2,18.2,,,16.8,19.6,9269,,,,Female,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Gender,Female,GEN,FEMALE
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,19.6,19.6,,,17.1,22.2,1816,,35 - 44,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,16.8,16.8,,,14.8,19.0,2551,,45 - 54,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,16.0,16.0,,,14.2,17.9,3516,,55 - 64,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,15.3,15.3,,,13.9,16.9,5453,,65 or older,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,18.7,18.7,,,17.7,19.8,14342,,,,,,Non-Hispanic White,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,23.2,23.2,,,15.4,33.4,224,,,,,,Non-Hispanic Black,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,16.4,16.4,,,12.3,21.6,544,,,,,,Hispanic,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,23.7,23.7,,,14.2,36.7,85,,,,,,Asian,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,28.3,28.3,,,16.9,43.2,163,,,,,,American Indian/Alaska Native,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,18.6,18.6,,,11.0,29.7,140,,,,,,2 or more races,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q044,VALUE,31,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,30.8,30.8,,,29.6,32.0,15630,Total,,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q045,VALUE,31,Total,Total,OVR,OVERALL
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,26.4,26.4,,,23.5,29.5,1811,,35 - 44,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q045,VALUE,31,Age (years),35 - 44,AGEYR,AGEYR3544
